식품코드,식품명,데이터구분코드,데이터구분명,식품기원코드,식품기원명,식품대분류코드,식품대분류명,대표식품코드,대표식품명,식품중분류코드,식품중분류명,식품소분류코드,식품소분류명,식품세분류코드,식품세분류명,영양성분함량기준량,에너지(kcal),수분(g),단백질(g),지방(g),회분(g),탄수화물(g),당류(g),식이섬유(g),칼슘(mg),철(mg),인(mg),칼륨(mg),나트륨(mg),비타민 A(μg RAE),레티놀(μg),베타카로틴(μg),티아민(mg),리보플라빈(mg),니아신(mg),비타민 C(mg),비타민 D(μg),콜레스테롤(mg),포화지방산(g),트랜스지방산(g),폐기율(%),수입여부
R209-015003801-0000,돼지 부산물_족발_생것,R,원재료성 식품,2,동물성,9,육류,9015,돼지 부산물,901500,해당없음,90150038,발,1,생것,100g,212,65.0,23.16,12.59,0.68,0.0,0.0,0.0,70.0,0.58,75.0,63.0,132.0,0.0,0.0,0.0,0.026,0.106,1.13,0.0,,88.0,3.57,0.0,29.0,N
R209-015003846-0000,돼지 부산물_족발_삶은것,R,원재료성 식품,2,동물성,9,육류,9015,돼지 부산물,901500,해당없음,90150038,발,46,삶은것,100g,238,62.9,21.94,16.05,0.66,0.0,0.0,0.0,,0.98,82.0,33.0,73.0,0.0,0.0,0.0,0.016,0.057,0.585,0.0,0.0,107.0,4.34,0.0,60.0,N
R209-015003901-0000,돼지 부산물_허파_생것,R,원재료성 식품,2,동물성,9,육류,9015,돼지 부산물,901500,해당없음,90150039,허파,1,생것,100g,85,79.5,14.08,2.72,0.8,0.0,,0.0,7.0,18.9,196.0,303.0,153.0,0.0,0.0,,0.085,0.43,3.345,12.3,,320.0,0.96,,13.0,N
R209-014008451-0000,돼지고기_목심(목심살)_구운것(팬),R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140084,목심(목심살),51,구운것(팬),100g,264,55.9,24.06,17.23,1.22,0.0,0.0,0.0,7.0,1.06,250.0,436.0,65.0,3.0,3.0,0.0,0.65,0.374,3.117,0.9,0.73,91.0,6.42,0.12,0.0,N
R209-014008501-0000,돼지고기_사태_생것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140085,사태,1,생것,100g,156,72.4,19.78,7.72,0.92,0.0,0.0,0.0,10.0,0.83,178.0,289.0,71.0,7.0,7.0,0.0,0.522,0.301,3.064,0.38,0.82,70.0,2.76,0.04,0.0,N
R209-014008546-0000,돼지고기_사태_삶은것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140085,사태,46,삶은것,100g,203,60.8,29.14,8.46,1.27,0.0,0.0,0.0,14.0,1.21,178.0,244.0,54.0,0.0,0.0,0.0,0.559,0.298,3.21,0.48,0.15,99.0,3.02,0.05,0.0,N
R209-014008551-0000,돼지고기_사태_구운것(팬),R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140085,사태,51,구운것(팬),100g,212,60.3,28.47,9.74,1.33,0.0,0.0,0.0,8.0,1.2,255.0,412.0,99.0,4.0,4.0,0.0,0.715,0.391,4.749,0.89,0.59,100.0,3.59,0.06,0.0,N
R209-014008601-0000,돼지고기_살코기_생것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140086,살코기,1,생것,100g,203,66.5,19.45,12.84,0.97,0.0,0.0,0.0,6.0,0.6,186.0,318.0,50.0,7.0,7.0,0.0,0.601,0.139,3.824,0.82,0.51,63.0,4.84,0.07,0.0,N
R209-014008701-0000,돼지고기_안심(안심살)_생것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140087,안심(안심살),1,생것,100g,123,74.4,22.21,3.15,1.17,0.0,0.0,0.0,3.0,0.78,211.0,373.0,46.0,3.0,3.0,0.0,0.868,0.298,3.954,0.26,0.2,68.0,1.17,0.02,0.0,N
R209-014008746-0000,돼지고기_안심(안심살)_삶은것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140087,안심(안심살),46,삶은것,100g,177,61.4,32.32,4.31,1.29,0.0,0.0,0.0,5.0,1.33,217.0,289.0,37.0,0.0,0.0,0.0,0.855,0.35,3.426,0.31,0.32,111.0,1.58,0.03,0.0,N
R209-014008751-0000,돼지고기_안심(안심살)_구운것(팬),R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140087,안심(안심살),51,구운것(팬),100g,172,63.5,30.23,4.76,1.73,0.0,0.0,0.0,5.0,1.03,277.0,479.0,57.0,0.0,0.0,0.0,1.098,0.376,5.31,0.63,0.69,95.0,1.74,0.02,0.0,N
R209-014008801-0000,돼지고기_앞다리_생것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140088,앞다리,1,생것,100g,159,71.3,20.21,7.87,0.99,0.0,0.0,0.0,5.0,0.76,179.0,326.0,51.0,4.0,4.0,0.0,0.556,0.11,5.139,1.27,0.62,62.0,2.66,0.05,0.0,N
R209-014008901-0000,돼지고기_앞다리(꾸리살)_생것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140089,앞다리(꾸리살),1,생것,100g,135,73.1,18.83,5.91,1.06,0.0,0.0,0.0,5.0,0.92,175.0,328.0,48.0,5.0,5.0,0.0,0.634,0.076,4.771,1.47,0.59,65.0,2.1,0.04,0.0,N
R209-014009201-0000,돼지고기_앞다리(부채살)_생것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140092,앞다리(부채살),1,생것,100g,152,71.6,20.09,7.18,0.98,0.0,0.0,0.0,7.0,0.83,181.0,330.0,54.0,6.0,6.0,0.0,0.427,0.179,5.128,1.64,0.6,63.0,2.41,0.04,0.0,N
R209-014009301-0000,돼지고기_앞다리(앞다리살)_생것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140093,앞다리(앞다리살),1,생것,100g,161,71.4,20.56,7.92,0.99,0.0,0.0,0.0,5.0,0.69,181.0,327.0,50.0,4.0,4.0,0.0,0.522,0.109,5.113,1.08,0.68,61.0,2.86,0.05,0.0,N
R209-014009401-0000,돼지고기_앞다리(수육용)_생것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140094,앞다리(수육용),1,생것,100g,274,61.0,17.46,21.32,0.88,0.0,0.0,0.0,4.0,0.62,174.0,298.0,54.0,6.0,6.0,0.0,0.527,0.157,4.94,0.71,0.68,62.0,6.72,0.1,0.0,N
R209-014009446-0000,돼지고기_앞다리(수육용)_삶은것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140094,앞다리(수육용),46,삶은것,100g,310,50.8,27.47,20.63,1.22,0.0,0.0,0.0,4.0,1.16,155.0,187.0,36.0,5.0,5.0,0.0,0.307,0.21,3.693,0.0,0.65,111.0,6.72,0.1,0.0,N
R209-015000201-0000,돼지 부산물_대장_생것,R,원재료성 식품,2,동물성,9,육류,9015,돼지 부산물,901500,해당없음,90150002,대장,1,생것,100g,227,70.9,8.7,20.2,0.2,0.0,,,20.0,1.2,61.0,40.0,21.0,0.0,,0.0,0.07,0.05,1.0,,,,,,,N
R209-015000246-0000,돼지 부산물_대장_삶은것,R,원재료성 식품,2,동물성,9,육류,9015,돼지 부산물,901500,해당없음,90150002,대장,46,삶은것,100g,166,74.1,11.7,13.8,0.4,0.0,,0.0,15.0,1.6,93.0,27.0,21.0,8.0,8.0,,0.03,0.07,0.1,0.0,0.5,210.0,6.68,,0.0,N
R209-015000301-0000,돼지 부산물_맹장_생것,R,원재료성 식품,2,동물성,9,육류,9015,돼지 부산물,901500,해당없음,90150003,맹장,1,생것,100g,371,54.3,10.8,34.6,0.3,0.0,,,16.0,0.2,133.0,127.0,54.0,,,,,,,,,,,,,N
R209-014003001-0000,돼지고기_앞다리(앞사태살)_생것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140030,앞다리(앞사태살),1,생것,100g,132,73.6,20.82,4.68,1.01,0.0,0.0,0.0,6.0,0.99,173.0,318.0,62.0,4.0,4.0,0.0,0.771,0.095,4.863,1.59,0.38,66.0,1.67,0.03,0.0,N
R209-014003101-0000,돼지고기_삼겹살(갈매기살)_생것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140031,삼겹살(갈매기살),1,생것,100g,190,67.9,17.92,12.16,0.95,0.0,0.0,0.0,6.0,1.58,184.0,307.0,56.0,9.0,9.0,0.0,0.566,0.234,5.752,1.95,1.15,77.0,5.04,0.09,0.0,N
R209-014003201-0000,돼지고기_삼겹살(등갈비)_생것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140032,삼겹살(등갈비),1,생것,100g,237,65.3,17.88,17.19,0.95,0.0,0.0,0.0,18.0,0.71,179.0,297.0,52.0,11.0,11.0,0.0,0.374,0.118,5.553,1.63,0.82,84.0,6.38,0.14,40.0,N
R209-014003301-0000,돼지고기_삼겹살(토시살)_생것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140033,삼겹살(토시살),1,생것,100g,141,71.8,20.46,5.82,1.03,0.0,0.0,0.0,7.0,1.82,192.0,323.0,59.0,3.0,3.0,0.0,0.653,0.472,3.141,0.1,0.63,73.0,2.41,0.04,0.0,N
R209-014003401-0000,돼지고기_삼겹살(오돌삼겹)_생것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140034,삼겹살(오돌삼겹),1,생것,100g,325,58.4,17.12,26.89,0.94,0.0,0.0,0.0,24.0,0.68,144.0,241.0,102.0,13.0,13.0,0.0,0.346,0.13,4.83,1.52,1.12,64.0,6.55,0.13,0.0,N
R209-014003501-0000,돼지고기_앞다리(항정살)_생것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140035,앞다리(항정살),1,생것,100g,307,57.6,17.98,24.52,0.86,0.0,0.0,0.0,4.0,0.39,152.0,282.0,50.0,10.0,10.0,0.0,0.247,0.081,6.197,1.29,0.86,63.0,5.74,0.13,0.0,N
R209-014003601-0000,돼지고기_앞다리(주걱살)_생것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140036,앞다리(주걱살),1,생것,100g,144,72.3,20.49,6.13,1.04,0.0,0.0,0.0,4.0,0.68,209.0,371.0,41.0,5.0,5.0,0.0,0.591,0.178,6.124,1.27,0.52,61.0,2.24,0.04,0.0,N
R209-014006501-0000,돼지고기_등심(등심살)_생것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140065,등심(등심살),1,생것,100g,135,71.6,24.03,3.6,1.12,0.0,0.0,0.0,4.0,0.38,222.0,354.0,39.0,1.0,1.0,0.0,0.273,0.179,1.796,0.52,0.0,53.0,1.32,0.02,0.0,N
R209-014006601-0000,돼지고기_삼겹살_생것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140066,삼겹살,1,생것,100g,372,52.2,13.9,33.31,0.73,0.0,0.0,0.0,8.0,0.49,147.0,239.0,56.0,18.0,18.0,0.0,0.479,0.163,1.737,0.59,0.71,70.0,13.27,0.16,0.0,N
R209-014008101-0000,돼지고기_갈비_생것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140081,갈비,1,생것,100g,236,65.0,17.77,17.06,0.88,0.0,0.0,0.0,9.0,0.73,185.0,287.0,64.0,4.0,4.0,0.0,0.61,0.176,3.092,0.87,0.0,76.0,4.52,0.07,13.0,N
R209-014008146-0000,돼지고기_갈비_삶은것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140081,갈비,46,삶은것,100g,296,49.9,26.51,19.54,0.65,0.0,0.0,0.0,13.0,1.09,151.0,166.0,45.0,0.0,0.0,0.0,0.245,0.103,1.656,0.7,0.0,104.0,6.66,0.1,0.0,N
R209-014008151-0000,돼지고기_갈비_구운것(팬),R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140081,갈비,51,구운것(팬),100g,270,54.4,24.83,17.59,1.12,0.0,0.0,0.0,9.0,0.94,229.0,360.0,79.0,0.0,0.0,0.0,0.631,0.097,3.824,0.0,0.0,95.0,6.02,0.09,0.0,N
R209-014008301-0000,돼지고기_등심_생것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140083,등심,1,생것,100g,142,71.1,23.33,4.58,1.1,0.0,0.0,0.0,4.0,0.43,222.0,370.0,42.0,3.0,3.0,0.0,0.627,0.147,3.168,0.75,0.25,54.0,1.68,0.03,0.0,N
R209-014008346-0000,돼지고기_등심_삶은것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140083,등심,46,삶은것,100g,204,57.1,35.08,5.94,0.85,0.0,0.0,0.0,7.0,0.63,200.0,233.0,28.0,0.0,0.0,0.0,0.565,0.36,3.324,0.71,0.0,90.0,2.24,0.02,0.0,N
R209-014008351-0000,돼지고기_등심_구운것(팬),R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140083,등심,51,구운것(팬),100g,184,60.8,32.06,5.18,1.5,0.0,0.0,0.0,6.0,0.54,273.0,412.0,49.0,0.0,0.0,0.0,0.821,0.096,4.657,1.16,0.0,80.0,2.0,0.02,0.0,N
R209-014008401-0000,돼지고기_목심(목심살)_생것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140084,목심(목심살),1,생것,100g,227,62.0,17.21,16.36,0.9,0.0,0.0,0.0,8.0,0.73,183.0,301.0,51.0,16.0,16.0,0.0,0.66,0.293,3.119,0.0,0.61,65.0,5.91,0.13,0.0,N
R209-014008446-0000,돼지고기_목심(목심살)_삶은것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140084,목심(목심살),46,삶은것,100g,282,54.4,25.43,18.56,1.29,0.0,0.0,0.0,10.0,1.15,179.0,248.0,42.0,0.0,0.0,0.0,0.571,0.319,2.423,0.53,0.59,94.0,7.31,0.14,0.0,N
R209-009003651-0000,닭 부산물_심장(염통)_구운것(팬),R,원재료성 식품,2,동물성,9,육류,9009,닭 부산물,900900,해당없음,90090036,심장(염통),51,구운것(팬),100g,216,61.6,24.44,11.98,1.79,0.0,0.0,0.0,15.0,5.39,320.0,376.0,133.0,13.0,13.0,0.0,0.166,1.265,10.056,1.86,0.65,307.0,3.91,0.09,0.0,N
R209-011000000-0000,닭 육수,R,원재료성 식품,2,동물성,9,육류,9011,닭 육수,901100,해당없음,90110000,해당없음,0,해당없음,100g,12,98.0,1.3,0.7,0.2,0.0,,,17.0,0.3,23.0,71.0,13.0,10.0,10.0,0.0,0.02,,1.5,0.0,,,,,0.0,N
R209-046000000-0000,닭 부산물_닭발_육수,R,원재료성 식품,2,동물성,9,육류,9046,닭발 육수,904600,해당없음,90460000,해당없음,0,해당없음,100g,4,99.9,0.25,0.28,0.03,0.0,0.0,0.0,0.0,0.29,2.0,13.0,20.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,1.0,0.06,0.0,0.0,N
R209-014001001-0000,돼지고기_뒷다리_생것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140010,뒷다리,1,생것,100g,135,72.6,20.88,4.97,1.06,0.0,0.0,0.0,5.0,0.68,189.0,339.0,48.0,2.0,2.0,0.0,0.666,0.067,5.724,1.1,0.58,63.0,1.82,0.03,0.0,N
R209-014001046-0000,돼지고기_뒷다리_삶은것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140010,뒷다리,46,삶은것,100g,211,60.6,30.63,8.7,1.29,0.0,0.0,0.0,7.0,1.01,202.0,271.0,42.0,2.0,2.0,0.0,0.692,0.151,3.261,0.41,0.14,97.0,2.86,0.04,0.0,N
R209-014001051-0000,돼지고기_뒷다리_구운것(팬),R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140010,뒷다리,51,구운것(팬),100g,212,59.3,30.21,8.93,1.39,0.0,0.0,0.0,7.0,0.96,299.0,450.0,63.0,9.0,9.0,0.0,1.1,0.263,4.023,1.35,0.46,96.0,2.88,0.07,0.0,N
R209-014001201-0000,돼지고기_삼겹살(삼겹살)_생것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140012,삼겹살(삼겹살),1,생것,100g,392,50.3,13.27,35.7,0.69,0.0,0.0,0.0,6.0,0.42,143.0,231.0,55.0,19.0,19.0,0.0,0.489,0.163,1.192,0.44,0.67,69.0,14.42,0.16,0.0,N
R209-014001246-0000,돼지고기_삼겹살(삼겹살)_삶은것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140012,삼겹살(삼겹살),46,삶은것,100g,427,41.8,19.58,36.64,0.58,0.0,0.0,0.0,7.0,0.58,140.0,173.0,40.0,10.0,10.0,0.0,0.43,0.264,2.777,0.32,0.16,94.0,14.58,0.16,0.0,N
R209-014001251-0000,돼지고기_삼겹살(삼겹살)_구운것(팬),R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140012,삼겹살(삼겹살),51,구운것(팬),100g,484,30.9,22.78,41.2,1.12,0.0,0.0,0.0,14.0,0.68,256.0,381.0,80.0,37.0,37.0,0.0,0.727,0.578,4.635,0.62,0.99,99.0,15.0,0.18,0.0,N
R209-014002201-0000,돼지고기_뒷다리(도가니살)_생것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140022,뒷다리(도가니살),1,생것,100g,130,72.5,21.29,4.23,1.08,0.0,0.0,0.0,4.0,0.65,188.0,348.0,46.0,2.0,2.0,0.0,0.582,0.029,5.591,1.07,0.61,63.0,1.55,0.03,0.0,N
R209-014002301-0000,돼지고기_뒷다리(뒷사태살)_생것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140023,뒷다리(뒷사태살),1,생것,100g,135,73.0,20.51,5.11,0.98,0.0,0.0,0.0,5.0,1.0,171.0,315.0,48.0,5.0,5.0,0.0,0.461,0.105,5.512,1.48,0.57,65.0,1.83,0.03,0.0,N
R209-014002401-0000,돼지고기_뒷다리(보섭살)_생것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140024,뒷다리(보섭살),1,생것,100g,138,71.8,21.13,5.14,1.07,0.0,0.0,0.0,5.0,0.73,195.0,344.0,45.0,2.0,2.0,0.0,0.571,0.111,6.62,1.06,0.67,74.0,1.89,0.03,0.0,N
R209-014002501-0000,돼지고기_뒷다리(볼기살)_생것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140025,뒷다리(볼기살),1,생것,100g,133,73.1,20.79,4.81,1.08,0.0,0.0,0.0,5.0,0.61,201.0,349.0,51.0,2.0,2.0,0.0,0.972,0.012,4.987,0.94,0.48,60.0,1.78,0.03,0.0,N
R209-014002601-0000,돼지고기_뒷다리(설깃살)_생것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140026,뒷다리(설깃살),1,생것,100g,139,72.5,20.9,5.39,1.06,0.0,0.0,0.0,4.0,0.52,184.0,334.0,49.0,2.0,2.0,0.0,0.6,0.103,6.549,1.0,0.54,58.0,1.95,0.03,0.0,N
R209-014002701-0000,돼지고기_뒷다리(홍두깨살)_생것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140027,뒷다리(홍두깨살),1,생것,100g,136,73.3,20.03,5.44,1.05,0.0,0.0,0.0,4.0,0.87,180.0,337.0,43.0,5.0,5.0,0.0,0.58,0.066,3.961,1.48,0.94,68.0,2.05,0.03,0.0,N
R209-014002801-0000,돼지고기_등심(등심덧살)_생것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140028,등심(등심덧살),1,생것,100g,203,66.9,17.51,13.74,0.96,0.0,0.0,0.0,7.0,0.73,167.0,300.0,52.0,9.0,9.0,0.0,0.465,0.144,5.495,1.7,0.98,70.0,4.53,0.09,0.0,N
R209-014002901-0000,돼지고기_등심(알등심살)_생것,R,원재료성 식품,2,동물성,9,육류,9014,돼지고기,901400,해당없음,90140029,등심(알등심살),1,생것,100g,145,70.8,22.9,5.13,1.09,0.0,0.0,0.0,5.0,0.46,225.0,395.0,45.0,6.0,6.0,0.0,1.069,0.108,4.671,0.96,0.51,54.0,1.93,0.03,0.0,N
R209-008010001-0000,닭고기_성계_생것,R,원재료성 식품,2,동물성,9,육류,9008,닭고기,900801,성계,90080100,해당없음,1,생것,100g,180,69.4,19.0,10.6,0.9,0.1,,,10.0,0.9,170.0,59.0,66.0,50.0,50.0,0.0,0.2,0.21,2.7,0.0,,,,,0.0,N
R209-008020046-0000,닭고기_영계_삶은것,R,원재료성 식품,2,동물성,9,육류,9008,닭고기,900802,영계,90080200,해당없음,46,삶은것,100g,251,58.0,26.1,15.0,0.9,0.0,,,5.0,1.2,158.0,232.0,74.0,65.0,65.0,0.0,0.03,0.25,2.0,0.0,,,,,0.0,N
R209-008030001-0000,닭고기_오골계_생것,R,원재료성 식품,2,동물성,9,육류,9008,닭고기,900803,오골계,90080300,해당없음,1,생것,100g,138,74.0,19.0,6.1,0.8,0.1,,,22.0,1.2,166.0,245.0,80.0,16.0,16.0,0.0,0.08,0.12,8.3,0.0,,,,,48.0,N
R209-008040001-0000,닭고기_토종_생것,R,원재료성 식품,2,동물성,9,육류,9008,닭고기,900804,토종,90080400,해당없음,1,생것,100g,118,74.0,22.0,2.6,1.2,0.2,,,11.0,1.0,169.0,59.0,63.0,21.0,21.0,0.0,0.21,0.17,3.2,0.0,,,,,,N
R209-008040400-0000,닭고기_토종_가슴,R,원재료성 식품,2,동물성,9,육류,9008,닭고기,900804,토종,90080404,가슴,0,해당없음,100g,106,74.5,23.1,0.7,1.1,0.5,,,8.0,0.5,210.0,286.0,54.0,,,,,,,,,,,,,N
R209-008040600-0000,닭고기_토종_날개,R,원재료성 식품,2,동물성,9,육류,9008,닭고기,900804,토종,90080406,날개,0,해당없음,100g,122,74.6,20.4,3.5,0.8,0.8,,,7.0,0.5,223.0,303.0,51.0,,,,,,,,,,,,,N
R209-008047500-0000,닭고기_토종_껍질,R,원재료성 식품,2,동물성,9,육류,9008,닭고기,900804,토종,90080475,껍질,0,해당없음,100g,351,55.4,12.6,31.6,0.5,0.0,,,9.0,0.5,113.0,131.0,58.0,,,,,,,,,,,,,N
R209-008048200-0000,닭고기_토종_다리,R,원재료성 식품,2,동물성,9,육류,9008,닭고기,900804,토종,90080482,다리,0,해당없음,100g,130,74.4,18.9,4.9,0.9,0.9,,,10.0,0.6,184.0,230.0,72.0,,,,,,,,,,,,,N
R209-008048600-0000,닭고기_토종_살코기,R,원재료성 식품,2,동물성,9,육류,9008,닭고기,900804,토종,90080486,살코기,0,해당없음,100g,108,74.9,20.0,1.3,1.0,2.8,,,10.0,0.7,185.0,298.0,73.0,0.0,,0.0,0.14,0.13,1.8,0.0,,,,,35.0,N
R209-009000501-0000,닭 부산물_모래주머니_생것,R,원재료성 식품,2,동물성,9,육류,9009,닭 부산물,900900,해당없음,90090005,모래주머니,1,생것,100g,84,81.5,16.87,1.41,0.69,0.0,0.0,0.0,10.0,1.68,140.0,175.0,42.0,17.0,17.0,0.0,0.133,0.07,2.512,0.0,0.0,186.0,0.67,0.0,0.0,N
R209-009000553-0000,닭 부산물_모래주머니_구운것(오븐),R,원재료성 식품,2,동물성,9,육류,9009,닭 부산물,900900,해당없음,90090005,모래주머니,53,구운것(오븐),100g,132,70.3,26.78,2.0,0.93,0.0,0.0,0.0,12.0,2.71,203.0,225.0,57.0,2.0,2.0,0.0,0.026,0.144,2.648,0.0,0.0,314.0,0.97,0.0,0.0,N
R209-009003101-0000,닭 부산물_간_생것,R,원재료성 식품,2,동물성,9,육류,9009,닭 부산물,900900,해당없음,90090031,간,1,생것,100g,125,75.6,15.63,5.32,1.15,2.25,0.0,0.0,5.0,9.14,269.0,288.0,68.0,10238.0,10231.0,82.0,0.325,1.472,9.811,23.45,0.0,398.0,1.05,0.0,0.0,N
R209-009003146-0000,닭 부산물_간_삶은것,R,원재료성 식품,2,동물성,9,육류,9009,닭 부산물,900900,해당없음,90090031,간,46,삶은것,100g,165,68.0,22.45,7.04,1.51,1.0,0.0,0.0,9.0,11.3,340.0,152.0,33.0,13453.0,13444.0,108.0,0.244,1.934,6.279,10.55,0.0,522.0,1.44,0.0,0.0,N
R209-009003601-0000,닭 부산물_심장(염통)_생것,R,원재료성 식품,2,동물성,9,육류,9009,닭 부산물,900900,해당없음,90090036,심장(염통),1,생것,100g,149,76.2,13.98,9.61,1.06,0.0,0.0,0.0,13.0,2.49,180.0,209.0,86.0,8.0,8.0,0.0,0.081,0.647,6.105,2.71,0.57,188.0,2.51,0.0,0.0,N
R209-009003646-0000,닭 부산물_심장(염통)_삶은것,R,원재료성 식품,2,동물성,9,육류,9009,닭 부산물,900900,해당없음,90090036,심장(염통),46,삶은것,100g,178,65.7,23.25,8.54,1.49,0.0,0.0,0.0,17.0,6.42,234.0,138.0,55.0,8.0,12.0,0.0,0.077,0.828,4.055,1.52,0.6,379.0,2.02,0.0,0.0,N
R209-009003846-0000,닭 부산물_발_삶은것,R,원재료성 식품,2,동물성,9,육류,9009,닭 부산물,900900,해당없음,90090038,발,46,삶은것,100g,191,70.2,16.94,12.75,0.39,0.0,0.0,0.0,53.0,0.47,69.0,16.0,30.0,13.0,13.0,0.0,0.052,0.023,0.323,0.0,0.0,73.0,2.27,0.03,0.0,N
R209-009003801-0000,닭 부산물_닭발_생것,R,원재료성 식품,2,동물성,9,육류,9009,닭 부산물,900900,해당없음,90090038,발,1,생것,100g,199,68.9,17.64,13.27,0.46,0.0,0.0,0.0,62.0,0.49,74.0,17.0,66.0,17.0,17.0,0.0,0.055,0.04,0.972,0.0,0.0,76.0,2.61,0.03,0.0,N
R209-009003151-0000,닭 부산물_간_구운것(팬),R,원재료성 식품,2,동물성,9,육류,9009,닭 부산물,900900,해당없음,90090031,간,51,구운것(팬),100g,154,70.0,18.54,6.53,1.33,3.58,0.0,0.0,8.0,10.51,353.0,326.0,74.0,12603.0,12595.0,101.0,0.357,1.812,9.92,19.37,0.0,550.0,1.31,0.0,0.0,N
R209-008000050-0000,닭고기_구운것,R,원재료성 식품,2,동물성,9,육류,9008,닭고기,900800,해당없음,90080000,해당없음,50,구운것,100g,247,55.5,27.8,12.6,1.3,2.8,,,15.0,1.1,233.0,196.0,189.0,24.0,24.0,0.0,0.09,0.2,7.3,0.0,,,,,32.0,N
R209-008000501-0000,닭고기_가슴(껍질 제거)_생것,R,원재료성 식품,2,동물성,9,육류,9008,닭고기,900800,해당없음,90080005,가슴(껍질 제거),1,생것,100g,106,76.2,22.97,0.97,1.13,0.0,0.0,0.0,4.0,0.28,251.0,371.0,45.0,10.0,10.0,0.0,0.203,0.054,10.815,0.0,0.0,56.0,0.37,0.0,0.0,N
R209-008000546-0000,닭고기_가슴(껍질 제거)_삶은것,R,원재료성 식품,2,동물성,9,육류,9008,닭고기,900800,해당없음,90080005,가슴(껍질 제거),46,삶은것,100g,127,70.4,28.09,0.93,1.31,0.0,0.0,0.0,4.0,0.34,248.0,324.0,40.0,8.0,8.0,0.0,0.21,0.046,9.356,0.0,0.0,75.0,0.37,0.0,0.0,N
R209-008000551-0000,닭고기_가슴(껍질 제거)_구운것(팬),R,원재료성 식품,2,동물성,9,육류,9008,닭고기,900800,해당없음,90080005,가슴(껍질 제거),51,구운것(팬),100g,164,61.7,35.47,1.48,1.94,0.0,0.0,0.0,7.0,0.54,366.0,450.0,61.0,11.0,11.0,0.0,0.175,0.092,16.261,0.0,0.0,110.0,0.58,0.0,0.0,N
